id_documento,id_siniestro,tipo_documento,entregado,legible,inconsistencia_detectada,adulteracion_confirmada,archivo_pdf,fecha_emision,observacion
DOC-0917,SIN-0364,Parte policial,False,False,False,False,,2024-08-22,Documento no entregado
DOC-0918,SIN-0365,Exámenes,False,False,False,False,,2024-05-20,Documento no entregado
DOC-0919,SIN-0365,Orden médica,False,False,False,False,,2024-05-17,Documento no entregado
DOC-0920,SIN-0365,Historia clínica,False,False,True,False,,2024-05-15,Documento no entregado
DOC-0921,SIN-0366,Factura hospitalaria,False,False,False,False,,2024-04-25,Documento no entregado
DOC-0922,SIN-0366,Orden médica,False,False,False,False,,2024-04-26,Documento no entregado
DOC-0923,SIN-0366,Exámenes,False,False,False,False,,2024-04-27,Documento no entregado
DOC-0924,SIN-0367,Peritaje,False,False,False,False,,2025-03-16,Documento no entregado
DOC-0925,SIN-0367,Parte policial,False,False,False,False,,2025-03-13,Documento no entregado
DOC-0926,SIN-0368,Fotografías del daño,False,False,False,False,,2024-11-10,Documento no entregado
DOC-0927,SIN-0368,Parte policial,False,False,False,False,,2024-11-12,Documento no entregado
DOC-0928,SIN-0369,Factura de reparación,False,False,False,False,,2024-11-04,Documento no entregado
DOC-0929,SIN-0369,Parte policial,False,False,False,False,,2024-10-30,Documento no entregado
DOC-0930,SIN-0370,Denuncia policial,False,False,False,False,,2024-12-16,Documento no entregado
DOC-0931,SIN-0370,Peritaje,False,False,False,False,,2024-12-15,Documento no entregado
DOC-0932,SIN-0370,Factura de reparación,False,False,False,False,,2024-12-15,Documento no entregado
DOC-0933,SIN-0371,Parte policial,False,False,False,False,,2024-11-08,Documento no entregado
DOC-0934,SIN-0371,Factura de reparación,False,False,False,False,,2024-11-10,Documento no entregado
DOC-0935,SIN-0371,Fotografías del daño,False,False,False,False,,2024-11-12,Documento no entregado
DOC-0936,SIN-0372,Peritaje,False,False,False,False,,2024-10-02,Documento no entregado
DOC-0937,SIN-0372,Parte policial,False,False,True,False,,2024-10-01,Documento no entregado
DOC-0938,SIN-0373,Informe técnico,False,False,False,False,,2024-10-10,Documento no entregado
DOC-0939,SIN-0373,Fotografías,False,False,False,False,,2024-10-05,Documento no entregado
DOC-0940,SIN-0373,Factura de reparación,False,False,False,False,,2024-10-08,Documento no entregado
DOC-0941,SIN-0374,Factura de reparación,False,False,False,False,,2024-08-29,Documento no entregado
DOC-0942,SIN-0374,Fotografías,False,False,True,True,,2024-08-28,Documento no entregado
DOC-0943,SIN-0374,Informe técnico,False,False,False,False,,2024-09-01,Documento no entregado
DOC-0944,SIN-0375,Informe técnico,False,False,True,False,,2025-01-24,Documento no entregado
DOC-0945,SIN-0375,Fotografías,False,False,False,False,,2025-01-22,Documento no entregado
DOC-0946,SIN-0376,Factura de reparación,False,False,True,False,,2025-01-18,Documento no entregado
DOC-0947,SIN-0376,Peritaje,False,False,False,False,,2025-01-16,Documento no entregado
DOC-0948,SIN-0377,Parte policial,False,False,False,False,,2024-11-20,Documento no entregado
DOC-0949,SIN-0377,Denuncia policial,False,False,False,False,,2024-11-20,Documento no entregado
DOC-0950,SIN-0378,Denuncia policial,False,False,False,False,,2025-01-15,Documento no entregado
DOC-0951,SIN-0378,Parte policial,False,False,False,False,,2025-01-14,Documento no entregado
DOC-0952,SIN-0378,Declaración de Accidente,True,True,False,False,DA_SIN-0378_DOC-0952.pdf,2025-01-17,Sin observaciones
DOC-0953,SIN-0379,Parte policial,False,False,False,False,,2024-12-30,Documento no entregado
DOC-0954,SIN-0379,Factura de reparación,False,False,False,False,,2025-01-03,Documento no entregado
DOC-0955,SIN-0379,Peritaje,False,False,False,False,,2025-01-01,Documento no entregado
DOC-0956,SIN-0380,Peritaje,False,False,False,False,,2025-04-11,Documento no entregado
DOC-0957,SIN-0380,Parte policial,False,False,False,False,,2025-04-15,Documento no entregado
DOC-0958,SIN-0381,Peritaje,False,False,True,False,,2024-03-26,Documento no entregado
DOC-0959,SIN-0381,Fotografías del daño,False,False,False,False,,2024-03-27,Documento no entregado
DOC-0960,SIN-0381,Denuncia policial,False,False,False,False,,2024-03-28,Documento no entregado
DOC-0961,SIN-0382,Exámenes,False,False,False,False,,2025-06-16,Documento no entregado
DOC-0962,SIN-0382,Factura hospitalaria,False,False,True,False,,2025-06-19,Documento no entregado
DOC-0963,SIN-0382,Orden médica,False,False,False,False,,2025-06-15,Documento no entregado
DOC-0964,SIN-0383,Peritaje,False,False,True,False,,2024-12-24,Documento no entregado
DOC-0965,SIN-0383,Parte policial,False,False,False,False,,2024-12-25,Documento no entregado
DOC-0966,SIN-0384,Factura de reparación,False,False,False,False,,2024-06-12,Documento no entregado
DOC-0967,SIN-0384,Parte policial,False,False,False,False,,2024-06-12,Documento no entregado
DOC-0968,SIN-0385,Denuncia policial,False,False,False,False,,2024-07-28,Documento no entregado
DOC-0969,SIN-0385,Fotografías del daño,False,False,False,False,,2024-07-26,Documento no entregado
DOC-0970,SIN-0386,Informe técnico,False,False,False,False,,2024-05-26,Documento no entregado
DOC-0971,SIN-0386,Factura de reparación,False,False,False,False,,2024-05-31,Documento no entregado
DOC-0972,SIN-0387,Historia clínica,False,False,False,False,,2024-06-04,Documento no entregado
DOC-0973,SIN-0387,Orden médica,False,False,False,False,,2024-05-31,Documento no entregado
DOC-0974,SIN-0387,Exámenes,False,False,False,False,,2024-06-02,Documento no entregado
DOC-0975,SIN-0388,Fotografías del daño,False,False,False,False,,2024-09-20,Documento no entregado
DOC-0976,SIN-0388,Denuncia policial,False,False,False,False,,2024-09-19,Documento no entregado
DOC-0977,SIN-0388,Parte policial,False,False,False,False,,2024-09-20,Documento no entregado
DOC-0978,SIN-0389,Fotografías,False,False,False,False,,2025-04-04,Documento no entregado
DOC-0979,SIN-0389,Factura de reparación,False,False,True,True,,2025-04-05,Documento no entregado
DOC-0980,SIN-0390,Factura hospitalaria,False,False,False,False,,2024-10-24,Documento no entregado
DOC-0981,SIN-0390,Orden médica,False,False,False,False,,2024-10-23,Documento no entregado
DOC-0982,SIN-0390,Exámenes,False,False,False,False,,2024-10-27,Documento no entregado
DOC-0983,SIN-0391,Parte policial,False,False,False,False,,2024-10-06,Documento no entregado
DOC-0984,SIN-0391,Denuncia policial,False,False,False,False,,2024-10-07,Documento no entregado
DOC-0985,SIN-0391,Peritaje,False,False,False,False,,2024-10-03,Documento no entregado
DOC-0986,SIN-0392,Orden médica,False,False,False,False,,2024-05-31,Documento no entregado
DOC-0987,SIN-0392,Historia clínica,False,False,False,False,,2024-06-01,Documento no entregado
DOC-0988,SIN-0393,Factura de reparación,False,False,False,False,,2025-05-05,Documento no entregado
DOC-0989,SIN-0393,Peritaje,False,False,False,False,,2025-05-03,Documento no entregado
DOC-0990,SIN-0393,Fotografías del daño,False,False,False,False,,2025-05-03,Documento no entregado
DOC-0991,SIN-0394,Factura de reparación,False,False,False,False,,2024-03-09,Documento no entregado
DOC-0992,SIN-0394,Informe técnico,False,False,False,False,,2024-03-10,Documento no entregado
DOC-0993,SIN-0394,Denuncia policial,False,False,False,False,,2024-03-12,Documento no entregado
DOC-0994,SIN-0395,Exámenes,False,False,False,False,,2024-12-05,Documento no entregado
DOC-0995,SIN-0395,Orden médica,False,False,True,False,,2024-12-01,Documento no entregado
DOC-0996,SIN-0396,Historia clínica,False,False,False,False,,2024-09-11,Documento no entregado
DOC-0997,SIN-0396,Orden médica,False,False,False,False,,2024-09-12,Documento no entregado
DOC-0998,SIN-0396,Exámenes,False,False,False,False,,2024-09-14,Documento no entregado
DOC-0999,SIN-0397,Fotografías del daño,False,False,False,False,,2024-12-10,Documento no entregado
DOC-1000,SIN-0397,Parte policial,False,False,True,True,,2024-12-11,Documento no entregado
DOC-1001,SIN-0397,Peritaje,False,False,False,False,,2024-12-14,Documento no entregado
DOC-1002,SIN-0398,Fotografías del daño,False,False,False,False,,2025-05-13,Documento no entregado
DOC-1003,SIN-0398,Peritaje,False,False,True,False,,2025-05-13,Documento no entregado
DOC-1004,SIN-0399,Denuncia policial,False,False,False,False,,2024-06-07,Documento no entregado
DOC-1005,SIN-0399,Informe técnico,False,False,False,False,,2024-06-08,Documento no entregado
DOC-1006,SIN-0400,Parte policial,False,False,False,False,,2024-07-21,Documento no entregado
DOC-1007,SIN-0400,Peritaje,False,False,False,False,,2024-07-20,Documento no entregado
DOC-1008,SIN-0401,Declaración de Accidente,True,True,False,False,DA_SIN-0401_DOC-1008.pdf,2024-10-28,Sin observaciones
DOC-1009,SIN-0401,Peritaje,False,False,False,False,,2024-10-29,Documento no entregado
DOC-1010,SIN-0402,Denuncia policial,False,False,False,False,,2025-03-30,Documento no entregado
DOC-1011,SIN-0402,Parte policial,False,False,False,False,,2025-03-30,Documento no entregado
DOC-1012,SIN-0403,Peritaje,False,False,False,False,,2024-06-16,Documento no entregado
DOC-1013,SIN-0403,Parte policial,False,False,False,False,,2024-06-15,Documento no entregado
DOC-1014,SIN-0404,Exámenes,False,False,False,False,,2024-12-16,Documento no entregado
DOC-1015,SIN-0404,Factura hospitalaria,False,False,False,False,,2024-12-20,Documento no entregado
DOC-1016,SIN-0404,Orden médica,False,False,False,False,,2024-12-14,Documento no entregado
DOC-1017,SIN-0405,Fotografías del daño,False,False,False,False,,2024-11-30,Documento no entregado
DOC-1018,SIN-0405,Peritaje,False,False,False,False,,2024-11-29,Documento no entregado
DOC-1019,SIN-0405,Denuncia policial,False,False,False,False,,2024-11-27,Documento no entregado
DOC-1020,SIN-0406,Denuncia policial,False,False,False,False,,2025-02-26,Documento no entregado
DOC-1021,SIN-0406,Factura de reparación,False,False,False,False,,2025-03-02,Documento no entregado
DOC-1022,SIN-0407,Denuncia policial,False,False,False,False,,2025-02-19,Documento no entregado
DOC-1023,SIN-0407,Fotografías del daño,False,False,True,False,,2025-02-14,Documento no entregado
DOC-1024,SIN-0408,Denuncia policial,False,False,False,False,,2025-01-22,Documento no entregado
DOC-1025,SIN-0408,Peritaje,False,False,False,False,,2025-01-21,Documento no entregado
DOC-1026,SIN-0408,Fotografías del daño,False,False,False,False,,2025-01-26,Documento no entregado
DOC-1027,SIN-0409,Fotografías del daño,False,False,False,False,,2024-11-22,Documento no entregado
DOC-1028,SIN-0409,Peritaje,False,False,False,False,,2024-11-18,Documento no entregado
DOC-1029,SIN-0410,Denuncia policial,False,False,False,False,,2025-02-28,Documento no entregado
DOC-1030,SIN-0410,Peritaje,False,False,False,False,,2025-02-28,Documento no entregado
DOC-1031,SIN-0410,Fotografías del daño,False,False,False,False,,2025-02-28,Documento no entregado
DOC-1032,SIN-0411,Peritaje,False,False,False,False,,2025-03-11,Documento no entregado
DOC-1033,SIN-0411,Denuncia policial,False,False,True,False,,2025-03-09,Documento no entregado
DOC-1034,SIN-0412,Fotografías del daño,False,False,True,False,,2024-07-06,Documento no entregado
DOC-1035,SIN-0412,Peritaje,False,False,False,False,,2024-07-10,Documento no entregado
DOC-1036,SIN-0413,Peritaje,False,False,False,False,,2024-07-01,Documento no entregado
DOC-1037,SIN-0413,Denuncia policial,False,False,False,False,,2024-07-05,Documento no entregado
DOC-1038,SIN-0413,Parte policial,False,False,False,False,,2024-07-03,Documento no entregado
DOC-1039,SIN-0414,Orden médica,False,False,False,False,,2024-05-10,Documento no entregado
DOC-1040,SIN-0414,Exámenes,False,False,False,False,,2024-05-10,Documento no entregado
DOC-1041,SIN-0415,Factura hospitalaria,False,False,False,False,,2024-08-08,Documento no entregado
DOC-1042,SIN-0415,Historia clínica,False,False,True,True,,2024-08-10,Documento no entregado
DOC-1043,SIN-0415,Exámenes,False,False,False,False,,2024-08-07,Documento no entregado
DOC-1044,SIN-0416,Factura de reparación,False,False,False,False,,2024-06-29,Documento no entregado
DOC-1045,SIN-0416,Parte policial,False,False,False,False,,2024-06-30,Documento no entregado
DOC-1046,SIN-0416,Peritaje,False,False,True,False,,2024-06-25,Documento no entregado
DOC-1047,SIN-0417,Orden médica,False,False,False,False,,2024-11-15,Documento no entregado
DOC-1048,SIN-0417,Historia clínica,False,False,True,False,,2024-11-15,Documento no entregado
DOC-1049,SIN-0418,Factura hospitalaria,False,False,False,False,,2025-02-26,Documento no entregado
DOC-1050,SIN-0418,Historia clínica,False,False,False,False,,2025-02-26,Documento no entregado
DOC-1051,SIN-0419,Factura de reparación,False,False,False,False,,2024-12-19,Documento no entregado
DOC-1052,SIN-0419,Peritaje,False,False,False,False,,2024-12-22,Documento no entregado
DOC-1053,SIN-0420,Factura de reparación,False,False,False,False,,2025-08-30,Documento no entregado
DOC-1054,SIN-0420,Denuncia policial,False,False,False,False,,2025-08-31,Documento no entregado
DOC-1055,SIN-0421,Fotografías del daño,False,False,False,False,,2024-08-28,Documento no entregado
DOC-1056,SIN-0421,Denuncia policial,False,False,False,False,,2024-08-29,Documento no entregado
DOC-1057,SIN-0421,Factura de reparación,False,False,False,False,,2024-08-28,Documento no entregado
DOC-1058,SIN-0422,Parte policial,False,False,True,True,,2024-03-23,Documento no entregado
DOC-1059,SIN-0422,Peritaje,False,False,False,False,,2024-03-18,Documento no entregado
DOC-1060,SIN-0422,Denuncia policial,False,False,False,False,,2024-03-18,Documento no entregado
DOC-1061,SIN-0423,Denuncia policial,False,False,True,True,,2024-05-14,Documento no entregado
DOC-1062,SIN-0423,Fotografías del daño,False,False,False,False,,2024-05-15,Documento no entregado
DOC-1063,SIN-0423,Peritaje,False,False,False,False,,2024-05-16,Documento no entregado
DOC-1064,SIN-0424,Fotografías del daño,False,False,False,False,,2024-05-29,Documento no entregado
DOC-1065,SIN-0424,Parte policial,False,False,False,False,,2024-05-28,Documento no entregado
DOC-1066,SIN-0424,Factura de reparación,False,False,False,False,,2024-05-23,Documento no entregado
DOC-1067,SIN-0425,Factura de reparación,False,False,False,False,,2025-03-05,Documento no entregado
DOC-1068,SIN-0425,Denuncia policial,False,False,False,False,,2025-03-01,Documento no entregado
DOC-1069,SIN-0425,Fotografías,False,False,False,False,,2025-03-03,Documento no entregado
DOC-1070,SIN-0426,Denuncia policial,False,False,False,False,,2024-08-25,Documento no entregado
DOC-1071,SIN-0426,Factura de reparación,False,False,False,False,,2024-08-23,Documento no entregado
DOC-1072,SIN-0427,Factura de reparación,False,False,False,False,,2024-06-26,Documento no entregado
DOC-1073,SIN-0427,Declaración de Accidente,True,True,False,False,DA_SIN-0427_DOC-1073.pdf,2024-06-27,Sin observaciones
DOC-1074,SIN-0428,Peritaje,False,False,False,False,,2024-02-19,Documento no entregado
DOC-1075,SIN-0428,Parte policial,False,False,False,False,,2024-02-23,Documento no entregado
DOC-1076,SIN-0428,Denuncia policial,False,False,False,False,,2024-02-20,Documento no entregado
DOC-1077,SIN-0429,Factura de reparación,False,False,True,False,,2024-12-14,Documento no entregado
DOC-1078,SIN-0429,Peritaje,False,False,False,False,,2024-12-11,Documento no entregado
DOC-1079,SIN-0429,Denuncia policial,False,False,False,False,,2024-12-13,Documento no entregado
DOC-1080,SIN-0430,Fotografías del daño,False,False,False,False,,2024-06-27,Documento no entregado
DOC-1081,SIN-0430,Factura de reparación,False,False,False,False,,2024-07-03,Documento no entregado
DOC-1082,SIN-0430,Denuncia policial,False,False,False,False,,2024-06-28,Documento no entregado
DOC-1083,SIN-0431,Denuncia policial,False,False,False,False,,2024-11-23,Documento no entregado
DOC-1084,SIN-0431,Fotografías,False,False,False,False,,2024-11-27,Documento no entregado
DOC-1085,SIN-0432,Peritaje,False,False,False,False,,2025-01-13,Documento no entregado
DOC-1086,SIN-0432,Parte policial,False,False,False,False,,2025-01-14,Documento no entregado
DOC-1087,SIN-0432,Denuncia policial,False,False,False,False,,2025-01-19,Documento no entregado
DOC-1088,SIN-0433,Parte policial,False,False,False,False,,2024-12-02,Documento no entregado
DOC-1089,SIN-0433,Fotografías del daño,False,False,False,False,,2024-11-28,Documento no entregado
DOC-1090,SIN-0433,Factura de reparación,False,False,False,False,,2024-12-02,Documento no entregado
DOC-1091,SIN-0434,Parte policial,False,False,False,False,,2024-06-22,Documento no entregado
DOC-1092,SIN-0434,Factura de reparación,False,False,False,False,,2024-06-24,Documento no entregado
DOC-1093,SIN-0435,Peritaje,False,False,False,False,,2024-02-25,Documento no entregado
DOC-1094,SIN-0435,Denuncia policial,False,False,True,False,,2024-02-29,Documento no entregado
DOC-1095,SIN-0436,Peritaje,False,False,False,False,,2025-01-16,Documento no entregado
DOC-1096,SIN-0436,Parte policial,False,False,False,False,,2025-01-14,Documento no entregado
DOC-1097,SIN-0437,Fotografías del daño,False,False,False,False,,2024-10-04,Documento no entregado
DOC-1098,SIN-0437,Parte policial,False,False,True,False,,2024-10-02,Documento no entregado
DOC-1099,SIN-0438,Parte policial,False,False,False,False,,2024-10-12,Documento no entregado
DOC-1100,SIN-0438,Peritaje,False,False,False,False,,2024-10-10,Documento no entregado
DOC-1101,SIN-0439,Denuncia policial,False,False,False,False,,2024-10-25,Documento no entregado
DOC-1102,SIN-0439,Fotografías,False,False,False,False,,2024-10-22,Documento no entregado
DOC-1103,SIN-0440,Denuncia policial,False,False,False,False,,2024-12-05,Documento no entregado
DOC-1104,SIN-0440,Fotografías del daño,False,False,False,False,,2024-12-06,Documento no entregado
DOC-1105,SIN-0441,Fotografías,False,False,False,False,,2024-10-22,Documento no entregado
DOC-1106,SIN-0441,Informe técnico,False,False,False,False,,2024-10-23,Documento no entregado
DOC-1107,SIN-0442,Parte policial,False,False,False,False,,2024-08-04,Documento no entregado
DOC-1108,SIN-0442,Peritaje,False,False,False,False,,2024-08-03,Documento no entregado
DOC-1109,SIN-0443,Fotografías del daño,False,False,False,False,,2024-10-25,Documento no entregado
DOC-1110,SIN-0443,Denuncia policial,False,False,False,False,,2024-10-23,Documento no entregado
DOC-1111,SIN-0444,Peritaje,False,False,False,False,,2025-03-03,Documento no entregado
DOC-1112,SIN-0444,Factura de reparación,False,False,True,False,,2025-03-03,Documento no entregado
DOC-1113,SIN-0444,Parte policial,False,False,False,False,,2025-03-08,Documento no entregado
DOC-1114,SIN-0445,Fotografías,False,False,False,False,,2024-04-20,Documento no entregado
DOC-1115,SIN-0445,Factura de reparación,False,False,False,False,,2024-04-22,Documento no entregado
DOC-1116,SIN-0446,Denuncia policial,False,False,False,False,,2024-07-13,Documento no entregado
DOC-1117,SIN-0446,Factura de reparación,False,False,False,False,,2024-07-12,Documento no entregado
DOC-1118,SIN-0447,Parte policial,False,False,False,False,,2025-04-29,Documento no entregado
DOC-1119,SIN-0447,Denuncia policial,False,False,False,False,,2025-04-26,Documento no entregado
DOC-1120,SIN-0447,Peritaje,False,False,False,False,,2025-04-23,Documento no entregado
DOC-1121,SIN-0448,Peritaje,False,False,False,False,,2024-08-10,Documento no entregado
DOC-1122,SIN-0448,Parte policial,False,False,False,False,,2024-08-07,Documento no entregado
DOC-1123,SIN-0448,Declaración de Accidente,True,True,False,False,DA_SIN-0448_DOC-1123.pdf,2024-08-10,Sin observaciones
DOC-1124,SIN-0449,Factura hospitalaria,False,False,False,False,,2025-04-17,Documento no entregado
DOC-1125,SIN-0449,Orden médica,False,False,False,False,,2025-04-12,Documento no entregado
DOC-1126,SIN-0450,Exámenes,False,False,False,False,,2024-09-27,Documento no entregado
DOC-1127,SIN-0450,Factura hospitalaria,False,False,False,False,,2024-09-21,Documento no entregado
DOC-1128,SIN-0450,Orden médica,False,False,False,False,,2024-09-26,Documento no entregado
DOC-1129,SIN-0451,Denuncia policial,False,False,False,False,,2024-07-27,Documento no entregado
DOC-1130,SIN-0451,Peritaje,False,False,False,False,,2024-07-30,Documento no entregado
DOC-1131,SIN-0451,Parte policial,False,False,False,False,,2024-07-28,Documento no entregado
DOC-1132,SIN-0452,Fotografías,False,False,False,False,,2024-04-22,Documento no entregado
DOC-1133,SIN-0452,Factura de reparación,False,False,False,False,,2024-04-22,Documento no entregado
DOC-1134,SIN-0453,Fotografías del daño,False,False,False,False,,2025-01-17,Documento no entregado
DOC-1135,SIN-0453,Peritaje,False,False,False,False,,2025-01-18,Documento no entregado
DOC-1136,SIN-0454,Fotografías del daño,False,False,False,False,,2024-01-23,Documento no entregado
DOC-1137,SIN-0454,Factura de reparación,False,False,False,False,,2024-01-24,Documento no entregado
DOC-1138,SIN-0454,Peritaje,False,False,False,False,,2024-01-25,Documento no entregado
DOC-1139,SIN-0455,Exámenes,False,False,False,False,,2025-01-10,Documento no entregado
DOC-1140,SIN-0455,Historia clínica,False,False,False,False,,2025-01-13,Documento no entregado
DOC-1141,SIN-0455,Factura hospitalaria,False,False,False,False,,2025-01-13,Documento no entregado
DOC-1142,SIN-0456,Declaración de Accidente,True,True,False,False,DA_SIN-0456_DOC-1142.pdf,2025-02-12,Sin observaciones
DOC-1143,SIN-0456,Denuncia policial,False,False,False,False,,2025-02-10,Documento no entregado
DOC-1144,SIN-0457,Exámenes,False,False,False,False,,2024-11-18,Documento no entregado
DOC-1145,SIN-0457,Factura hospitalaria,False,False,False,False,,2024-11-16,Documento no entregado
DOC-1146,SIN-0458,Denuncia policial,False,False,False,False,,2024-12-03,Documento no entregado
DOC-1147,SIN-0458,Fotografías,False,False,False,False,,2024-12-04,Documento no entregado
DOC-1148,SIN-0458,Informe técnico,False,False,False,False,,2024-12-01,Documento no entregado
DOC-1149,SIN-0459,Fotografías del daño,False,False,False,False,,2025-02-01,Documento no entregado
DOC-1150,SIN-0459,Factura de reparación,False,False,False,False,,2025-01-31,Documento no entregado
DOC-1151,SIN-0459,Denuncia policial,False,False,False,False,,2025-02-03,Documento no entregado
DOC-1152,SIN-0460,Factura de reparación,False,False,False,False,,2024-02-29,Documento no entregado
DOC-1153,SIN-0460,Informe técnico,False,False,False,False,,2024-02-27,Documento no entregado
DOC-1154,SIN-0460,Denuncia policial,False,False,False,False,,2024-02-25,Documento no entregado
DOC-1155,SIN-0461,Fotografías,False,False,False,False,,2025-05-19,Documento no entregado
DOC-1156,SIN-0461,Denuncia policial,False,False,False,False,,2025-05-25,Documento no entregado
DOC-1157,SIN-0461,Factura de reparación,False,False,False,False,,2025-05-20,Documento no entregado
DOC-1158,SIN-0462,Peritaje,False,False,False,False,,2024-11-23,Documento no entregado
DOC-1159,SIN-0462,Fotografías del daño,False,False,False,False,,2024-11-20,Documento no entregado
DOC-1160,SIN-0463,Orden médica,False,False,False,False,,2024-06-26,Documento no entregado
DOC-1161,SIN-0463,Historia clínica,False,False,False,False,,2024-06-22,Documento no entregado
DOC-1162,SIN-0464,Informe técnico,False,False,False,False,,2024-03-06,Documento no entregado
DOC-1163,SIN-0464,Factura de reparación,False,False,False,False,,2024-03-05,Documento no entregado
DOC-1164,SIN-0464,Fotografías,False,False,False,False,,2024-03-01,Documento no entregado
DOC-1165,SIN-0465,Denuncia policial,False,False,False,False,,2025-01-26,Documento no entregado
DOC-1166,SIN-0465,Fotografías del daño,False,False,False,False,,2025-01-26,Documento no entregado
DOC-1167,SIN-0466,Peritaje,False,False,False,False,,2025-01-11,Documento no entregado
DOC-1168,SIN-0466,Denuncia policial,False,False,False,False,,2025-01-11,Documento no entregado
DOC-1169,SIN-0466,Factura de reparación,False,False,False,False,,2025-01-06,Documento no entregado
DOC-1170,SIN-0467,Fotografías del daño,False,False,False,False,,2024-07-07,Documento no entregado
DOC-1171,SIN-0467,Parte policial,False,False,False,False,,2024-07-10,Documento no entregado
DOC-1172,SIN-0468,Peritaje,False,False,False,False,,2024-11-30,Documento no entregado
DOC-1173,SIN-0468,Factura de reparación,False,False,False,False,,2024-11-30,Documento no entregado
DOC-1174,SIN-0469,Factura de reparación,False,False,False,False,,2025-01-29,Documento no entregado
DOC-1175,SIN-0469,Peritaje,False,False,False,False,,2025-01-29,Documento no entregado
DOC-1176,SIN-0470,Exámenes,False,False,False,False,,2025-03-09,Documento no entregado
DOC-1177,SIN-0470,Historia clínica,False,False,False,False,,2025-03-06,Documento no entregado
DOC-1178,SIN-0471,Denuncia policial,False,False,False,False,,2025-03-04,Documento no entregado
DOC-1179,SIN-0471,Fotografías,False,False,False,False,,2025-02-28,Documento no entregado
DOC-1180,SIN-0472,Factura de reparación,False,False,False,False,,2024-11-07,Documento no entregado
DOC-1181,SIN-0472,Parte policial,False,False,False,False,,2024-11-10,Documento no entregado
DOC-1182,SIN-0472,Fotografías del daño,False,False,False,False,,2024-11-06,Documento no entregado
DOC-1183,SIN-0473,Fotografías,False,False,False,False,,2024-07-12,Documento no entregado
DOC-1184,SIN-0473,Informe técnico,False,False,False,False,,2024-07-16,Documento no entregado
DOC-1185,SIN-0473,Factura de reparación,False,False,False,False,,2024-07-16,Documento no entregado
DOC-1186,SIN-0474,Factura de reparación,False,False,False,False,,2025-02-02,Documento no entregado
DOC-1187,SIN-0474,Denuncia policial,False,False,False,False,,2025-01-29,Documento no entregado
DOC-1188,SIN-0474,Parte policial,False,False,False,False,,2025-02-01,Documento no entregado
DOC-1189,SIN-0475,Factura de reparación,False,False,False,False,,2025-02-24,Documento no entregado
DOC-1190,SIN-0475,Parte policial,False,False,False,False,,2025-02-20,Documento no entregado
DOC-1191,SIN-0475,Peritaje,False,False,False,False,,2025-02-23,Documento no entregado
DOC-1192,SIN-0476,Fotografías del daño,False,False,False,False,,2024-06-07,Documento no entregado
DOC-1193,SIN-0476,Peritaje,False,False,False,False,,2024-06-07,Documento no entregado
DOC-1194,SIN-0477,Factura de reparación,False,False,False,False,,2024-04-25,Documento no entregado
DOC-1195,SIN-0477,Parte policial,False,False,False,False,,2024-04-25,Documento no entregado
DOC-1196,SIN-0477,Fotografías del daño,False,False,False,False,,2024-04-22,Documento no entregado
DOC-1197,SIN-0478,Peritaje,False,False,False,False,,2025-01-01,Documento no entregado
DOC-1198,SIN-0478,Parte policial,False,False,False,False,,2025-01-02,Documento no entregado
DOC-1199,SIN-0479,Factura de reparación,False,False,True,True,,2024-10-13,Documento no entregado
DOC-1200,SIN-0479,Fotografías del daño,False,False,False,False,,2024-10-08,Documento no entregado
DOC-1201,SIN-0480,Parte policial,False,False,False,False,,2025-07-21,Documento no entregado
DOC-1202,SIN-0480,Fotografías del daño,False,False,False,False,,2025-07-21,Documento no entregado
DOC-1203,SIN-0481,Fotografías del daño,False,False,False,False,,2025-02-16,Documento no entregado
DOC-1204,SIN-0481,Peritaje,False,False,False,False,,2025-02-16,Documento no entregado
DOC-1205,SIN-0482,Peritaje,False,False,False,False,,2025-01-05,Documento no entregado
DOC-1206,SIN-0482,Factura de reparación,False,False,False,False,,2025-01-01,Documento no entregado
DOC-1207,SIN-0483,Fotografías del daño,False,False,False,False,,2024-05-18,Documento no entregado
DOC-1208,SIN-0483,Parte policial,False,False,False,False,,2024-05-21,Documento no entregado
DOC-1209,SIN-0484,Factura de reparación,False,False,False,False,,2024-09-24,Documento no entregado
DOC-1210,SIN-0484,Parte policial,False,False,False,False,,2024-09-29,Documento no entregado
DOC-1211,SIN-0485,Denuncia policial,False,False,False,False,,2024-03-13,Documento no entregado
DOC-1212,SIN-0485,Fotografías del daño,False,False,False,False,,2024-03-11,Documento no entregado
DOC-1213,SIN-0486,Factura de reparación,False,False,False,False,,2025-01-13,Documento no entregado
DOC-1214,SIN-0486,Peritaje,False,False,False,False,,2025-01-14,Documento no entregado
DOC-1215,SIN-0486,Denuncia policial,False,False,False,False,,2025-01-14,Documento no entregado
DOC-1216,SIN-0487,Factura de reparación,False,False,False,False,,2025-06-24,Documento no entregado
DOC-1217,SIN-0487,Fotografías del daño,False,False,False,False,,2025-06-26,Documento no entregado
DOC-1218,SIN-0487,Denuncia policial,False,False,False,False,,2025-06-28,Documento no entregado
DOC-1219,SIN-0488,Historia clínica,False,False,False,False,,2024-05-18,Documento no entregado
DOC-1220,SIN-0488,Factura hospitalaria,False,False,False,False,,2024-05-17,Documento no entregado
DOC-1221,SIN-0488,Orden médica,False,False,False,False,,2024-05-18,Documento no entregado
