id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,adulteracion_confirmada,observacion
DOC007952,SIN02318,factura_reparacion,True,True,2025-03-30,False,False,
DOC007953,SIN02318,fotos,True,True,2025-03-30,False,False,
DOC007954,SIN02318,informe_perito,True,True,2025-03-30,False,False,
DOC007955,SIN02319,factura_reparacion,True,True,2025-12-24,False,False,
DOC007956,SIN02319,fotos,True,True,2025-12-24,False,False,
DOC007957,SIN02319,informe_perito,True,True,2025-12-24,False,False,
DOC007958,SIN02320,factura_reparacion,True,True,2024-03-21,False,False,
DOC007959,SIN02320,fotos,True,False,2024-03-21,False,False,
DOC007960,SIN02320,informe_perito,True,True,2024-03-21,False,False,
DOC007961,SIN02321,factura_reparacion,True,True,2024-09-21,False,False,
DOC007962,SIN02321,fotos,True,True,2024-09-21,False,False,
DOC007963,SIN02321,informe_perito,True,True,2024-09-21,True,False,
DOC007964,SIN02322,factura_reparacion,True,True,2025-09-19,False,False,
DOC007965,SIN02322,fotos,True,True,2025-09-19,False,False,
DOC007966,SIN02322,informe_perito,True,True,2025-09-19,False,False,
DOC007967,SIN02323,factura_reparacion,True,True,2025-10-05,False,False,
DOC007968,SIN02323,fotos,True,True,2025-10-05,True,False,
DOC007969,SIN02323,informe_perito,True,True,2025-10-05,False,False,
DOC007970,SIN02324,factura_reparacion,True,True,2026-02-02,False,False,
DOC007971,SIN02324,fotos,True,True,2026-02-02,False,False,
DOC007972,SIN02324,informe_perito,True,True,2026-02-02,False,False,
DOC007973,SIN02325,factura_reparacion,True,True,2024-08-03,False,False,
DOC007974,SIN02325,fotos,True,True,2024-08-03,False,False,
DOC007975,SIN02325,informe_perito,True,True,2024-08-03,False,False,
DOC007976,SIN02326,factura_reparacion,True,True,2025-03-08,False,False,
DOC007977,SIN02326,fotos,True,True,2025-03-08,False,False,
DOC007978,SIN02326,informe_perito,True,True,2025-03-08,False,False,
DOC007979,SIN02327,factura_reparacion,True,True,2024-09-09,False,False,
DOC007980,SIN02327,fotos,True,True,2024-09-09,False,False,
DOC007981,SIN02327,informe_perito,True,True,2024-09-09,False,False,
DOC007982,SIN02328,factura_reparacion,True,True,2025-04-22,False,False,
DOC007983,SIN02328,fotos,True,True,2025-04-22,False,False,
DOC007984,SIN02328,informe_perito,True,True,2025-04-22,False,False,
DOC007985,SIN02329,factura_reparacion,True,True,2024-09-12,False,False,
DOC007986,SIN02329,fotos,True,True,2024-09-12,False,False,
DOC007987,SIN02329,informe_perito,True,True,2024-09-12,False,False,
DOC007988,SIN02330,factura_reparacion,True,True,2025-12-03,False,False,
DOC007989,SIN02330,fotos,True,True,2025-12-03,False,False,
DOC007990,SIN02330,informe_perito,True,True,2025-12-03,False,False,
DOC007991,SIN02331,factura_reparacion,False,True,2024-03-13,False,False,
DOC007992,SIN02331,fotos,True,True,2024-03-13,False,False,
DOC007993,SIN02331,informe_perito,False,True,2024-03-13,False,False,
DOC007994,SIN02332,factura_reparacion,True,True,2026-06-03,False,False,
DOC007995,SIN02332,fotos,True,True,2026-06-03,False,False,
DOC007996,SIN02332,informe_perito,True,True,2026-06-03,False,False,
DOC007997,SIN02333,factura_reparacion,True,True,2025-01-09,False,False,
DOC007998,SIN02333,fotos,True,True,2025-01-09,False,False,
DOC007999,SIN02333,informe_perito,True,True,2025-01-09,False,False,
DOC008000,SIN02334,factura_reparacion,True,True,2024-06-19,False,False,
DOC008001,SIN02334,fotos,True,True,2024-06-19,False,False,
DOC008002,SIN02334,informe_perito,True,True,2024-06-19,False,False,
DOC008003,SIN02335,factura_reparacion,True,True,2025-11-06,False,False,
DOC008004,SIN02335,fotos,True,True,2025-11-06,False,False,
DOC008005,SIN02335,informe_perito,True,True,2025-11-06,False,False,
DOC008006,SIN02336,factura_reparacion,True,True,2024-10-22,False,False,
DOC008007,SIN02336,fotos,False,True,2024-10-22,False,False,
DOC008008,SIN02336,informe_perito,False,True,2024-10-22,False,False,
DOC008009,SIN02337,factura_reparacion,True,True,2025-06-21,False,False,
DOC008010,SIN02337,fotos,True,True,2025-06-21,False,False,
DOC008011,SIN02337,informe_perito,True,True,2025-06-21,False,False,
DOC008012,SIN02338,factura_reparacion,False,True,2025-05-26,False,False,
DOC008013,SIN02338,fotos,True,False,2025-05-26,False,False,
DOC008014,SIN02338,informe_perito,False,True,2025-05-26,False,False,
DOC008015,SIN02339,factura_reparacion,True,True,2025-02-18,False,False,
DOC008016,SIN02339,fotos,True,True,2025-02-18,False,False,
DOC008017,SIN02339,informe_perito,True,True,2025-02-18,False,False,
DOC008018,SIN02340,factura_reparacion,True,True,2024-08-04,False,False,
DOC008019,SIN02340,fotos,True,True,2024-08-04,False,False,
DOC008020,SIN02340,informe_perito,True,True,2024-08-04,False,False,
DOC008021,SIN02341,factura_reparacion,True,True,2024-12-29,False,False,
DOC008022,SIN02341,fotos,True,True,2024-12-29,False,False,
DOC008023,SIN02341,informe_perito,True,True,2024-12-29,False,False,
DOC008024,SIN02342,factura_reparacion,True,True,2024-08-28,False,False,
DOC008025,SIN02342,fotos,True,True,2024-08-28,False,False,
DOC008026,SIN02342,informe_perito,True,True,2024-08-28,False,False,
DOC008027,SIN02343,factura_reparacion,True,True,2024-08-03,False,False,
DOC008028,SIN02343,fotos,True,True,2024-08-03,False,False,
DOC008029,SIN02343,informe_perito,True,True,2024-08-03,False,False,
DOC008030,SIN02344,factura_reparacion,False,True,2025-11-07,False,False,
DOC008031,SIN02344,fotos,True,True,2025-11-07,False,False,
DOC008032,SIN02344,informe_perito,True,True,2025-11-07,False,False,
DOC008033,SIN02345,factura_reparacion,True,True,2024-04-13,False,False,
DOC008034,SIN02345,fotos,True,True,2024-04-13,False,False,
DOC008035,SIN02345,informe_perito,True,True,2024-04-13,False,False,
DOC008036,SIN02346,factura_reparacion,True,True,2025-08-29,False,False,
DOC008037,SIN02346,fotos,True,False,2025-08-29,False,False,
DOC008038,SIN02346,informe_perito,True,True,2025-08-29,False,False,
DOC008039,SIN02347,factura_reparacion,True,True,2024-02-18,True,False,
DOC008040,SIN02347,fotos,True,True,2024-02-18,False,False,
DOC008041,SIN02347,informe_perito,True,True,2024-02-18,False,False,
DOC008042,SIN02348,factura_reparacion,True,True,2024-10-14,False,False,
DOC008043,SIN02348,fotos,True,True,2024-10-14,False,False,
DOC008044,SIN02348,informe_perito,True,True,2024-10-14,False,False,
DOC008045,SIN02349,factura_reparacion,True,True,2025-09-26,False,False,
DOC008046,SIN02349,fotos,True,True,2025-09-26,False,False,
DOC008047,SIN02349,informe_perito,True,True,2025-09-26,False,False,
DOC008048,SIN02350,factura_reparacion,True,True,2025-03-07,False,False,
DOC008049,SIN02350,fotos,False,True,2025-03-07,True,False,
DOC008050,SIN02350,informe_perito,True,True,2025-03-07,False,False,
DOC008051,SIN02351,factura_reparacion,True,True,2025-04-27,False,False,
DOC008052,SIN02351,fotos,True,True,2025-04-27,False,False,
DOC008053,SIN02351,informe_perito,True,True,2025-04-27,False,False,
DOC008054,SIN02352,factura_reparacion,True,True,2024-11-01,False,False,
DOC008055,SIN02352,fotos,True,True,2024-11-01,False,False,
DOC008056,SIN02352,informe_perito,True,True,2024-11-01,False,False,
DOC008057,SIN02353,factura_reparacion,True,True,2026-02-22,False,False,
DOC008058,SIN02353,fotos,True,True,2026-02-22,False,False,
DOC008059,SIN02353,informe_perito,True,True,2026-02-22,False,False,
DOC008060,SIN02354,factura_reparacion,True,True,2025-03-14,False,False,
DOC008061,SIN02354,fotos,True,True,2025-03-14,False,False,
DOC008062,SIN02354,informe_perito,True,True,2025-03-14,False,False,
DOC008063,SIN02355,factura_reparacion,True,True,2025-10-07,False,False,
DOC008064,SIN02355,fotos,True,False,2025-10-07,False,False,
DOC008065,SIN02355,informe_perito,False,True,2025-10-07,False,False,
DOC008066,SIN02356,factura_reparacion,True,True,2024-04-03,False,False,
DOC008067,SIN02356,fotos,True,True,2024-04-03,False,False,
DOC008068,SIN02356,informe_perito,True,True,2024-04-03,False,False,
DOC008069,SIN02357,factura_reparacion,True,True,2025-02-12,False,False,
DOC008070,SIN02357,fotos,True,True,2025-02-12,False,False,
DOC008071,SIN02357,informe_perito,True,True,2025-02-12,False,False,
DOC008072,SIN02358,factura_reparacion,True,True,2025-08-18,False,False,
DOC008073,SIN02358,fotos,True,True,2025-08-18,False,False,
DOC008074,SIN02358,informe_perito,True,True,2025-08-18,False,False,
DOC008075,SIN02359,factura_reparacion,True,True,2025-07-31,False,False,
DOC008076,SIN02359,fotos,True,True,2025-07-31,False,False,
DOC008077,SIN02359,informe_perito,True,True,2025-07-31,False,False,
DOC008078,SIN02360,factura_reparacion,True,True,2025-02-09,False,False,
DOC008079,SIN02360,fotos,True,True,2025-02-09,False,False,
DOC008080,SIN02360,informe_perito,True,True,2025-02-09,False,False,
DOC008081,SIN02361,factura_reparacion,True,True,2024-07-26,True,False,
DOC008082,SIN02361,fotos,True,True,2024-07-26,False,False,
DOC008083,SIN02361,informe_perito,False,False,2024-07-26,False,False,
DOC008084,SIN02362,factura_reparacion,True,True,2025-01-17,False,False,
DOC008085,SIN02362,fotos,True,True,2025-01-17,False,False,
DOC008086,SIN02362,informe_perito,True,True,2025-01-17,False,False,
DOC008087,SIN02363,factura_reparacion,True,True,2024-04-04,False,False,
DOC008088,SIN02363,fotos,True,True,2024-04-04,False,False,
DOC008089,SIN02363,informe_perito,True,True,2024-04-04,False,False,
DOC008090,SIN02364,factura_reparacion,True,True,2025-09-27,True,False,
DOC008091,SIN02364,fotos,True,True,2025-09-27,True,False,
DOC008092,SIN02364,informe_perito,True,False,2025-09-27,False,False,
DOC008093,SIN02365,factura_reparacion,True,True,2026-01-23,False,False,
DOC008094,SIN02365,fotos,False,True,2026-01-23,False,False,
DOC008095,SIN02365,informe_perito,True,False,2026-01-23,False,False,
DOC008096,SIN02366,factura_reparacion,True,True,2024-04-22,False,False,
DOC008097,SIN02366,fotos,False,True,2024-04-22,False,False,
DOC008098,SIN02366,informe_perito,True,True,2024-04-22,False,False,
DOC008099,SIN02367,factura_reparacion,True,True,2024-07-22,False,False,
DOC008100,SIN02367,fotos,True,True,2024-07-22,False,False,
DOC008101,SIN02367,informe_perito,False,True,2024-07-22,False,False,
DOC008102,SIN02368,factura_reparacion,False,True,2025-03-16,False,False,
DOC008103,SIN02368,fotos,True,True,2025-03-16,False,False,
DOC008104,SIN02368,informe_perito,True,True,2025-03-16,False,False,
DOC008105,SIN02369,factura_reparacion,True,True,2025-08-29,False,False,
DOC008106,SIN02369,fotos,True,True,2025-08-29,False,False,
DOC008107,SIN02369,informe_perito,True,True,2025-08-29,False,False,
DOC008108,SIN02370,factura_reparacion,True,True,2024-02-14,False,False,
DOC008109,SIN02370,fotos,True,True,2024-02-14,True,False,
DOC008110,SIN02370,informe_perito,True,True,2024-02-14,False,False,
DOC008111,SIN02371,factura_reparacion,True,True,2025-05-29,False,False,
DOC008112,SIN02371,fotos,True,True,2025-05-29,True,False,
DOC008113,SIN02371,informe_perito,False,True,2025-05-29,False,False,
DOC008114,SIN02372,factura_reparacion,True,True,2025-06-05,False,False,
DOC008115,SIN02372,fotos,True,True,2025-06-05,False,False,
DOC008116,SIN02372,informe_perito,False,True,2025-06-05,False,False,
DOC008117,SIN02373,factura_reparacion,False,True,2025-11-09,False,False,
DOC008118,SIN02373,fotos,True,True,2025-11-09,False,False,
DOC008119,SIN02373,informe_perito,True,True,2025-11-09,False,False,
DOC008120,SIN02374,factura_reparacion,True,True,2024-08-20,False,False,
DOC008121,SIN02374,fotos,True,True,2024-08-20,False,False,
DOC008122,SIN02374,informe_perito,True,True,2024-08-20,False,False,
DOC008123,SIN02375,factura_reparacion,True,True,2024-08-19,False,False,
DOC008124,SIN02375,fotos,True,True,2024-08-19,False,False,
DOC008125,SIN02375,informe_perito,True,True,2024-08-19,False,False,
DOC008126,SIN02376,factura_reparacion,True,True,2025-07-07,False,False,
DOC008127,SIN02376,fotos,True,True,2025-07-07,False,False,
DOC008128,SIN02376,informe_perito,True,True,2025-07-07,False,False,
DOC008129,SIN02377,factura_reparacion,True,True,2025-12-13,False,False,
DOC008130,SIN02377,fotos,True,True,2025-12-13,False,False,
DOC008131,SIN02377,informe_perito,True,True,2025-12-13,False,False,
DOC008132,SIN02378,factura_reparacion,True,False,2024-12-21,False,False,
DOC008133,SIN02378,fotos,True,True,2024-12-21,False,False,
DOC008134,SIN02378,informe_perito,True,True,2024-12-21,False,False,
DOC008135,SIN02379,factura_reparacion,True,True,2024-10-19,False,False,
DOC008136,SIN02379,fotos,True,False,2024-10-19,False,False,
DOC008137,SIN02379,informe_perito,True,True,2024-10-19,False,False,
DOC008138,SIN02380,factura_reparacion,True,True,2026-06-21,False,False,
DOC008139,SIN02380,fotos,True,True,2026-06-21,False,False,
DOC008140,SIN02380,informe_perito,True,True,2026-06-21,False,False,
DOC008141,SIN02381,factura_reparacion,True,True,2024-10-23,False,False,
DOC008142,SIN02381,fotos,True,True,2024-10-23,False,False,
DOC008143,SIN02381,informe_perito,True,True,2024-10-23,False,False,
DOC008144,SIN02382,factura_reparacion,True,True,2024-12-24,False,False,
DOC008145,SIN02382,fotos,True,True,2024-12-24,False,False,
DOC008146,SIN02382,informe_perito,True,True,2024-12-24,False,False,
DOC008147,SIN02383,factura_reparacion,True,True,2024-06-08,False,False,
DOC008148,SIN02383,fotos,False,True,2024-06-08,False,False,
DOC008149,SIN02383,informe_perito,True,True,2024-06-08,False,False,
DOC008150,SIN02384,factura_reparacion,False,True,2025-10-28,False,False,
DOC008151,SIN02384,fotos,True,True,2025-10-28,False,False,
DOC008152,SIN02384,informe_perito,True,True,2025-10-28,False,False,
DOC008153,SIN02385,factura_reparacion,True,True,2024-10-24,False,False,
DOC008154,SIN02385,fotos,True,False,2024-10-24,True,False,
DOC008155,SIN02385,informe_perito,True,True,2024-10-24,False,False,
DOC008156,SIN02386,factura_reparacion,True,True,2026-05-17,False,False,
DOC008157,SIN02386,fotos,True,True,2026-05-17,False,False,
DOC008158,SIN02386,informe_perito,True,True,2026-05-17,False,False,
DOC008159,SIN02387,factura_reparacion,True,True,2024-04-09,False,False,
DOC008160,SIN02387,fotos,True,True,2024-04-09,False,False,
DOC008161,SIN02387,informe_perito,True,True,2024-04-09,False,False,
DOC008162,SIN02388,factura_reparacion,True,True,2025-05-20,False,False,
DOC008163,SIN02388,fotos,True,True,2025-05-20,False,False,
DOC008164,SIN02388,informe_perito,True,False,2025-05-20,True,False,
DOC008165,SIN02389,factura_reparacion,True,True,2025-10-31,False,False,
DOC008166,SIN02389,fotos,True,True,2025-10-31,False,False,
DOC008167,SIN02389,informe_perito,True,True,2025-10-31,False,False,
DOC008168,SIN02390,factura_reparacion,True,True,2025-03-03,False,False,
DOC008169,SIN02390,fotos,True,True,2025-03-03,False,False,
DOC008170,SIN02390,informe_perito,True,True,2025-03-03,False,False,
DOC008171,SIN02391,factura_reparacion,True,True,2026-04-22,False,False,
DOC008172,SIN02391,fotos,True,True,2026-04-22,False,False,
DOC008173,SIN02391,informe_perito,True,True,2026-04-22,False,False,
DOC008174,SIN02392,factura_reparacion,True,True,2025-03-21,False,False,
DOC008175,SIN02392,fotos,True,True,2025-03-21,False,False,
DOC008176,SIN02392,informe_perito,True,True,2025-03-21,False,False,
DOC008177,SIN02393,factura_reparacion,True,True,2024-11-11,False,False,
DOC008178,SIN02393,fotos,True,True,2024-11-11,False,False,
DOC008179,SIN02393,informe_perito,True,True,2024-11-11,False,False,
DOC008180,SIN02394,factura_reparacion,True,True,2025-04-10,False,False,
DOC008181,SIN02394,fotos,True,False,2025-04-10,False,False,
DOC008182,SIN02394,informe_perito,True,True,2025-04-10,False,False,
DOC008183,SIN02395,factura_reparacion,True,True,2026-04-10,False,False,
DOC008184,SIN02395,fotos,True,True,2026-04-10,False,False,
DOC008185,SIN02395,informe_perito,True,True,2026-04-10,False,False,
DOC008186,SIN02396,factura_reparacion,True,True,2024-10-19,False,False,
DOC008187,SIN02396,fotos,True,True,2024-10-19,False,False,
DOC008188,SIN02396,informe_perito,True,True,2024-10-19,False,False,
DOC008189,SIN02397,factura_reparacion,True,True,2025-03-27,True,False,
DOC008190,SIN02397,fotos,False,True,2025-03-27,False,False,
DOC008191,SIN02397,informe_perito,False,True,2025-03-27,True,False,
DOC008192,SIN02398,factura_reparacion,True,True,2026-04-02,False,False,
DOC008193,SIN02398,fotos,True,True,2026-04-02,False,False,
DOC008194,SIN02398,informe_perito,True,True,2026-04-02,False,False,
DOC008195,SIN02399,factura_reparacion,True,True,2024-03-24,False,False,
DOC008196,SIN02399,fotos,True,True,2024-03-24,False,False,
DOC008197,SIN02399,informe_perito,True,True,2024-03-24,False,False,
DOC008198,SIN02400,factura_reparacion,True,True,2025-12-09,False,False,
DOC008199,SIN02400,fotos,True,True,2025-12-09,False,False,
DOC008200,SIN02400,informe_perito,True,True,2025-12-09,False,False,
DOC008201,SIN02401,factura_reparacion,True,True,2025-01-02,False,False,
DOC008202,SIN02401,fotos,True,True,2025-01-02,False,False,
DOC008203,SIN02401,informe_perito,True,True,2025-01-02,False,False,
DOC008204,SIN02402,factura_reparacion,True,True,2024-04-01,False,False,
DOC008205,SIN02402,fotos,True,True,2024-04-01,False,False,
DOC008206,SIN02402,informe_perito,True,True,2024-04-01,False,False,
DOC008207,SIN02403,factura_reparacion,False,True,2025-07-24,True,False,
DOC008208,SIN02403,fotos,True,True,2025-07-24,False,False,
DOC008209,SIN02403,informe_perito,True,True,2025-07-24,False,False,
DOC008210,SIN02404,factura_reparacion,True,True,2026-01-18,True,False,
DOC008211,SIN02404,fotos,True,True,2026-01-18,True,False,
DOC008212,SIN02404,informe_perito,True,True,2026-01-18,False,False,
DOC008213,SIN02405,factura_reparacion,True,True,2025-06-08,True,False,
DOC008214,SIN02405,fotos,True,True,2025-06-08,False,False,
DOC008215,SIN02405,informe_perito,True,False,2025-06-08,False,False,
DOC008216,SIN02406,factura_reparacion,True,True,2026-05-29,False,False,
DOC008217,SIN02406,fotos,True,True,2026-05-29,False,False,
DOC008218,SIN02406,informe_perito,True,True,2026-05-29,False,False,
DOC008219,SIN02407,factura_reparacion,True,True,2024-03-22,False,False,
DOC008220,SIN02407,fotos,True,True,2024-03-22,False,False,
DOC008221,SIN02407,informe_perito,True,True,2024-03-22,False,False,
DOC008222,SIN02408,factura_reparacion,True,True,2024-02-21,False,False,
DOC008223,SIN02408,fotos,True,True,2024-02-21,False,False,
DOC008224,SIN02408,informe_perito,True,True,2024-02-21,False,False,
DOC008225,SIN02409,factura_reparacion,True,True,2024-12-22,True,False,
DOC008226,SIN02409,fotos,True,False,2024-12-22,False,False,
DOC008227,SIN02409,informe_perito,True,True,2024-12-22,False,False,
DOC008228,SIN02410,factura_reparacion,True,False,2024-12-28,True,False,
DOC008229,SIN02410,fotos,False,True,2024-12-28,False,False,
DOC008230,SIN02410,informe_perito,True,True,2024-12-28,False,False,
DOC008231,SIN02411,factura_reparacion,True,True,2026-02-11,False,False,
DOC008232,SIN02411,fotos,True,True,2026-02-11,False,False,
DOC008233,SIN02411,informe_perito,True,True,2026-02-11,False,False,
DOC008234,SIN02412,factura_reparacion,True,True,2025-05-26,True,False,
DOC008235,SIN02412,fotos,True,False,2025-05-26,True,False,
DOC008236,SIN02412,informe_perito,True,True,2025-05-26,False,False,
DOC008237,SIN02413,factura_reparacion,True,True,2025-06-06,False,False,
DOC008238,SIN02413,fotos,True,True,2025-06-06,False,False,
DOC008239,SIN02413,informe_perito,True,True,2025-06-06,False,False,
DOC008240,SIN02414,factura_reparacion,True,True,2025-05-18,False,False,
DOC008241,SIN02414,fotos,True,True,2025-05-18,False,False,
DOC008242,SIN02414,informe_perito,True,True,2025-05-18,False,False,
DOC008243,SIN02415,factura_reparacion,True,True,2025-12-05,False,False,
DOC008244,SIN02415,fotos,True,True,2025-12-05,False,False,
DOC008245,SIN02415,informe_perito,True,True,2025-12-05,False,False,
DOC008246,SIN02416,factura_reparacion,True,True,2025-09-20,False,False,
DOC008247,SIN02416,fotos,True,True,2025-09-20,False,False,
DOC008248,SIN02416,informe_perito,True,True,2025-09-20,False,False,
DOC008249,SIN02417,factura_reparacion,True,True,2024-09-08,False,False,
DOC008250,SIN02417,fotos,True,True,2024-09-08,False,False,
DOC008251,SIN02417,informe_perito,True,True,2024-09-08,False,False,
DOC008252,SIN02418,factura_reparacion,True,True,2024-03-26,False,False,
DOC008253,SIN02418,fotos,True,True,2024-03-26,True,False,
DOC008254,SIN02418,informe_perito,False,False,2024-03-26,False,False,
DOC008255,SIN02419,factura_reparacion,True,True,2024-08-16,False,False,
DOC008256,SIN02419,fotos,True,True,2024-08-16,False,False,
DOC008257,SIN02419,informe_perito,True,True,2024-08-16,False,False,
DOC008258,SIN02420,factura_reparacion,True,True,2025-11-14,False,False,
DOC008259,SIN02420,fotos,True,True,2025-11-14,False,False,
DOC008260,SIN02420,informe_perito,False,True,2025-11-14,False,False,
DOC008261,SIN02421,factura_reparacion,True,True,2025-02-26,False,False,
DOC008262,SIN02421,fotos,True,True,2025-02-26,False,False,
DOC008263,SIN02421,informe_perito,True,True,2025-02-26,False,False,
DOC008264,SIN02422,factura_reparacion,False,True,2024-07-12,False,False,
DOC008265,SIN02422,fotos,True,True,2024-07-12,False,False,
DOC008266,SIN02422,informe_perito,False,True,2024-07-12,False,False,
DOC008267,SIN02423,factura_reparacion,True,True,2025-02-28,False,False,
DOC008268,SIN02423,fotos,True,True,2025-02-28,False,False,
DOC008269,SIN02423,informe_perito,True,True,2025-02-28,False,False,
DOC008270,SIN02424,factura_reparacion,True,False,2025-09-20,False,False,
DOC008271,SIN02424,fotos,True,True,2025-09-20,False,False,
DOC008272,SIN02424,informe_perito,True,True,2025-09-20,False,False,
DOC008273,SIN02425,factura_reparacion,True,True,2025-06-03,False,False,
DOC008274,SIN02425,fotos,True,True,2025-06-03,False,False,
DOC008275,SIN02425,informe_perito,True,True,2025-06-03,False,False,
DOC008276,SIN02426,factura_reparacion,True,True,2024-10-30,False,False,
DOC008277,SIN02426,fotos,True,False,2024-10-30,False,False,
DOC008278,SIN02426,informe_perito,True,True,2024-10-30,False,False,
DOC008279,SIN02427,factura_reparacion,True,True,2025-11-11,False,False,
DOC008280,SIN02427,fotos,True,True,2025-11-11,False,False,
DOC008281,SIN02427,informe_perito,True,True,2025-11-11,False,False,
DOC008282,SIN02428,factura_reparacion,True,True,2024-09-03,False,False,
DOC008283,SIN02428,fotos,True,False,2024-09-03,False,False,
DOC008284,SIN02428,informe_perito,True,True,2024-09-03,False,False,
DOC008285,SIN02429,factura_reparacion,True,True,2025-11-08,True,False,
DOC008286,SIN02429,fotos,True,True,2025-11-08,True,False,
DOC008287,SIN02429,informe_perito,True,True,2025-11-08,False,False,
DOC008288,SIN02430,factura_reparacion,True,True,2024-08-27,False,False,
DOC008289,SIN02430,fotos,True,True,2024-08-27,False,False,
DOC008290,SIN02430,informe_perito,True,True,2024-08-27,False,False,
DOC008291,SIN02431,factura_reparacion,True,True,2024-12-02,False,False,
DOC008292,SIN02431,fotos,True,True,2024-12-02,False,False,
DOC008293,SIN02431,informe_perito,True,True,2024-12-02,False,False,
DOC008294,SIN02432,factura_reparacion,True,True,2025-09-15,False,False,
DOC008295,SIN02432,fotos,True,True,2025-09-15,False,False,
DOC008296,SIN02432,informe_perito,True,True,2025-09-15,False,False,
DOC008297,SIN02433,factura_reparacion,True,True,2024-09-10,False,False,
DOC008298,SIN02433,fotos,True,True,2024-09-10,False,False,
DOC008299,SIN02433,informe_perito,True,True,2024-09-10,False,False,
DOC008300,SIN02434,factura_reparacion,True,True,2025-07-12,False,False,
DOC008301,SIN02434,fotos,True,True,2025-07-12,False,False,
DOC008302,SIN02434,informe_perito,True,True,2025-07-12,False,False,
DOC008303,SIN02435,factura_reparacion,False,True,2024-08-29,False,False,
DOC008304,SIN02435,fotos,True,False,2024-08-29,False,False,
DOC008305,SIN02435,informe_perito,True,True,2024-08-29,False,False,
DOC008306,SIN02436,factura_reparacion,True,True,2025-07-28,False,False,
DOC008307,SIN02436,fotos,True,True,2025-07-28,False,False,
DOC008308,SIN02436,informe_perito,False,True,2025-07-28,False,False,
DOC008309,SIN02437,factura_reparacion,True,True,2025-02-14,False,False,
DOC008310,SIN02437,fotos,True,True,2025-02-14,True,False,
DOC008311,SIN02437,informe_perito,True,True,2025-02-14,False,False,
DOC008312,SIN02438,factura_reparacion,True,True,2025-06-13,False,False,
DOC008313,SIN02438,fotos,True,True,2025-06-13,True,False,
DOC008314,SIN02438,informe_perito,True,True,2025-06-13,False,False,
DOC008315,SIN02439,factura_reparacion,True,True,2025-07-04,False,False,
DOC008316,SIN02439,fotos,True,True,2025-07-04,False,False,
DOC008317,SIN02439,informe_perito,True,True,2025-07-04,False,False,
DOC008318,SIN02440,factura_reparacion,True,True,2024-09-23,True,False,
DOC008319,SIN02440,fotos,True,True,2024-09-23,False,False,
DOC008320,SIN02440,informe_perito,True,True,2024-09-23,False,False,
DOC008321,SIN02441,factura_reparacion,True,True,2025-05-25,False,False,
DOC008322,SIN02441,fotos,True,True,2025-05-25,False,False,
DOC008323,SIN02441,informe_perito,True,True,2025-05-25,False,False,
DOC008324,SIN02442,factura_reparacion,False,True,2025-03-12,False,False,
DOC008325,SIN02442,fotos,True,True,2025-03-12,False,False,
DOC008326,SIN02442,informe_perito,True,True,2025-03-12,False,False,
DOC008327,SIN02443,factura_reparacion,True,True,2025-12-14,False,False,
DOC008328,SIN02443,fotos,True,True,2025-12-14,False,False,
DOC008329,SIN02443,informe_perito,True,True,2025-12-14,False,False,
DOC008330,SIN02444,factura_reparacion,True,True,2026-05-26,False,False,
DOC008331,SIN02444,fotos,True,True,2026-05-26,False,False,
DOC008332,SIN02444,informe_perito,True,True,2026-05-26,False,False,
DOC008333,SIN02445,factura_reparacion,False,True,2026-06-13,True,False,
DOC008334,SIN02445,fotos,True,True,2026-06-13,True,False,
DOC008335,SIN02445,informe_perito,True,False,2026-06-13,False,False,
DOC008336,SIN02446,factura_reparacion,True,True,2025-03-18,False,False,
DOC008337,SIN02446,fotos,True,True,2025-03-18,False,False,
DOC008338,SIN02446,informe_perito,True,True,2025-03-18,False,False,
DOC008339,SIN02447,factura_reparacion,False,True,2026-05-19,False,False,
DOC008340,SIN02447,fotos,True,True,2026-05-19,False,False,
DOC008341,SIN02447,informe_perito,False,True,2026-05-19,True,False,
DOC008342,SIN02448,factura_reparacion,True,True,2026-02-01,False,False,
DOC008343,SIN02448,fotos,True,True,2026-02-01,False,False,
DOC008344,SIN02448,informe_perito,True,True,2026-02-01,False,False,
DOC008345,SIN02449,factura_reparacion,True,True,2025-02-24,False,False,
DOC008346,SIN02449,fotos,True,True,2025-02-24,False,False,
DOC008347,SIN02449,informe_perito,True,True,2025-02-24,False,False,
DOC008348,SIN02450,factura_reparacion,True,True,2025-03-16,False,False,
DOC008349,SIN02450,fotos,True,True,2025-03-16,False,False,
DOC008350,SIN02450,informe_perito,True,True,2025-03-16,False,False,
DOC008351,SIN02451,factura_reparacion,False,True,2025-05-11,False,False,
DOC008352,SIN02451,fotos,True,False,2025-05-11,True,False,
DOC008353,SIN02451,informe_perito,True,True,2025-05-11,True,False,
DOC008354,SIN02452,factura_reparacion,True,True,2024-10-29,False,False,
DOC008355,SIN02452,fotos,True,True,2024-10-29,False,False,
DOC008356,SIN02452,informe_perito,True,True,2024-10-29,False,False,
DOC008357,SIN02453,factura_reparacion,True,True,2025-01-08,False,False,
DOC008358,SIN02453,fotos,True,True,2025-01-08,False,False,
DOC008359,SIN02453,informe_perito,True,True,2025-01-08,False,False,
DOC008360,SIN02454,factura_reparacion,True,True,2025-05-26,False,False,
DOC008361,SIN02454,fotos,True,True,2025-05-26,False,False,
