id_asegurado,segmento,antiguedad_meses,ciudad,numero_polizas,reclamos_ultimos_12_meses,mora_actual,score_cliente_simulado,lista_restrictiva
ASE01484,Individual,104,Portoviejo,1,0,False,626,False
ASE01485,Individual,29,Guayaquil,3,0,False,703,False
ASE01486,Individual,111,Loja,3,0,False,591,False
ASE01487,Individual,87,Quito,3,1,False,588,False
ASE01488,VIP,69,Santo Domingo,2,1,False,701,False
ASE01489,Individual,127,Ambato,3,0,True,660,False
ASE01490,Individual,38,Manta,1,2,False,648,False
ASE01491,Pyme,11,Santo Domingo,3,0,True,632,False
ASE01492,Individual,66,Portoviejo,2,0,False,601,False
ASE01493,Corporativo,11,Quito,3,2,False,646,False
ASE01494,Pyme,96,Santo Domingo,3,1,False,645,False
ASE01495,Individual,23,Manta,3,0,False,767,False
ASE01496,Individual,25,Santo Domingo,1,0,False,734,False
ASE01497,Individual,133,Loja,1,0,False,614,False
ASE01498,Individual,75,Manta,4,0,True,608,False
ASE01499,Individual,84,Guayaquil,4,0,False,700,False
ASE01500,Pyme,34,Cuenca,2,0,True,672,False
ASE01501,Individual,84,Quito,1,0,False,786,False
ASE01502,Individual,110,Cuenca,2,2,False,589,False
ASE01503,Individual,83,Loja,3,0,False,709,False
ASE01504,Pyme,76,Cuenca,2,0,False,573,False
ASE01505,Pyme,47,Ambato,3,0,False,734,False
ASE01506,Individual,70,Guayaquil,1,0,False,698,False
ASE01507,Pyme,24,Santo Domingo,1,0,False,748,False
ASE01508,Individual,74,Quito,2,0,False,677,False
ASE01509,Pyme,53,Manta,4,0,False,731,False
ASE01510,Individual,50,Portoviejo,2,0,False,695,False
ASE01511,Individual,56,Guayaquil,2,0,False,682,False
ASE01512,Corporativo,123,Manta,2,0,False,791,False
ASE01513,Corporativo,118,Manta,4,0,False,782,False
ASE01514,Individual,4,Cuenca,3,0,False,794,False
ASE01515,Individual,89,Cuenca,2,0,False,734,False
ASE01516,Individual,39,Manta,3,0,False,662,False
ASE01517,Individual,36,Guayaquil,4,1,True,613,False
ASE01518,Individual,45,Cuenca,2,3,False,660,False
ASE01519,Individual,52,Quito,1,0,False,593,False
ASE01520,Individual,26,Santo Domingo,4,2,False,624,False
ASE01521,Individual,97,Guayaquil,4,0,False,689,False
ASE01522,Individual,99,Guayaquil,3,0,False,674,False
ASE01523,Corporativo,132,Santo Domingo,1,0,False,687,False
ASE01524,Pyme,4,Cuenca,4,0,False,701,False
ASE01525,Pyme,14,Manta,1,0,False,800,False
ASE01526,Pyme,88,Loja,3,0,False,664,False
ASE01527,Individual,65,Loja,1,2,False,547,False
ASE01528,Pyme,106,Manta,2,1,True,707,False
ASE01529,Corporativo,72,Quito,1,1,False,725,False
ASE01530,Corporativo,40,Quito,4,1,False,734,False
ASE01531,Individual,8,Guayaquil,1,0,False,886,False
ASE01532,Corporativo,40,Loja,3,0,False,564,False
ASE01533,Pyme,3,Santo Domingo,4,0,True,613,False
ASE01534,Individual,66,Santo Domingo,4,0,False,702,False
ASE01535,Individual,45,Portoviejo,4,0,False,728,False
ASE01536,Individual,49,Guayaquil,3,0,False,738,False
ASE01537,Individual,119,Cuenca,3,0,False,809,False
ASE01538,Individual,39,Santo Domingo,4,0,False,623,False
ASE01539,Pyme,126,Santo Domingo,1,0,False,758,False
ASE01540,Individual,93,Manta,3,0,False,692,False
ASE01541,Individual,94,Guayaquil,2,3,True,811,False
ASE01542,Individual,40,Loja,3,1,False,635,False
ASE01543,Individual,127,Manta,4,0,False,677,False
ASE01544,Pyme,100,Loja,2,0,False,654,False
ASE01545,Individual,113,Manta,4,0,False,632,False
ASE01546,Individual,53,Cuenca,4,0,False,795,False
ASE01547,Pyme,19,Santo Domingo,2,0,False,725,False
ASE01548,Corporativo,121,Manta,4,0,False,785,False
ASE01549,Individual,18,Quito,4,0,False,802,False
ASE01550,Individual,136,Cuenca,2,3,False,672,False
ASE01551,Individual,119,Manta,4,1,False,752,False
ASE01552,Individual,106,Manta,1,0,False,777,False
ASE01553,Individual,64,Loja,4,1,False,755,False
ASE01554,Pyme,51,Cuenca,1,0,False,810,False
ASE01555,Individual,76,Cuenca,1,0,False,735,False
ASE01556,Individual,87,Cuenca,1,0,False,533,False
ASE01557,Individual,33,Ambato,2,0,False,795,False
ASE01558,Individual,112,Guayaquil,2,0,False,498,False
ASE01559,Pyme,109,Cuenca,1,0,False,755,False
ASE01560,Individual,52,Guayaquil,1,1,False,799,False
ASE01561,Individual,120,Portoviejo,1,0,False,582,False
ASE01562,Pyme,79,Loja,2,0,False,574,False
ASE01563,Individual,34,Cuenca,4,0,False,724,False
ASE01564,Pyme,18,Manta,3,3,True,756,False
ASE01565,Individual,65,Manta,3,0,False,706,False
ASE01566,Pyme,70,Cuenca,1,1,False,580,False
ASE01567,Individual,117,Cuenca,3,0,False,829,False
ASE01568,Individual,59,Guayaquil,3,0,False,741,False
ASE01569,Pyme,75,Loja,4,1,False,569,False
ASE01570,Individual,40,Portoviejo,4,0,True,764,False
ASE01571,Pyme,124,Quito,3,0,False,469,True
ASE01572,Corporativo,33,Ambato,1,0,False,736,False
ASE01573,Individual,67,Manta,2,0,False,530,False
ASE01574,Individual,18,Cuenca,1,0,False,735,False
ASE01575,Pyme,109,Santo Domingo,4,1,False,719,False
ASE01576,Individual,13,Cuenca,3,0,False,795,False
ASE01577,Individual,36,Manta,3,1,False,711,False
ASE01578,Individual,4,Portoviejo,1,0,False,653,False
ASE01579,Individual,31,Quito,3,0,False,582,False
ASE01580,Individual,17,Ambato,3,0,False,605,False
ASE01581,Pyme,75,Loja,4,0,True,773,False
ASE01582,Pyme,140,Quito,3,0,False,703,False
ASE01583,Pyme,82,Loja,2,0,False,738,False
ASE01584,Corporativo,25,Manta,1,0,False,713,False
ASE01585,Corporativo,34,Santo Domingo,4,1,False,595,False
ASE01586,Individual,56,Portoviejo,3,0,True,703,False
ASE01587,Pyme,58,Portoviejo,1,0,False,649,False
ASE01588,Individual,142,Manta,3,0,False,524,False
ASE01589,Individual,57,Ambato,2,2,False,758,False
ASE01590,Pyme,58,Ambato,3,2,False,642,False
ASE01591,Individual,97,Quito,2,1,False,659,False
ASE01592,Individual,124,Portoviejo,4,0,False,741,False
ASE01593,Individual,9,Portoviejo,3,0,False,668,False
ASE01594,Pyme,38,Portoviejo,1,0,False,676,False
ASE01595,Corporativo,108,Manta,3,0,False,832,False
ASE01596,Pyme,137,Portoviejo,4,0,False,714,False
ASE01597,Pyme,42,Guayaquil,2,0,False,771,False
ASE01598,Individual,64,Santo Domingo,3,0,False,456,False
ASE01599,Individual,38,Cuenca,1,1,False,692,False
ASE01600,Individual,95,Quito,1,0,False,730,False
ASE01601,Pyme,117,Quito,1,0,False,659,False
ASE01602,Individual,46,Loja,4,0,False,804,False
ASE01603,Individual,15,Portoviejo,4,0,False,599,False
ASE01604,VIP,30,Manta,3,0,False,735,False
ASE01605,Individual,68,Portoviejo,4,0,False,666,False
ASE01606,Pyme,29,Cuenca,2,0,False,568,False
ASE01607,Individual,117,Manta,1,0,False,685,False
ASE01608,Corporativo,34,Ambato,4,0,False,656,False
ASE01609,Individual,124,Santo Domingo,1,3,False,754,False
ASE01610,Pyme,79,Loja,3,0,False,676,False
ASE01611,VIP,112,Guayaquil,1,1,False,778,False
ASE01612,Pyme,81,Portoviejo,2,0,False,608,False
ASE01613,Individual,51,Cuenca,4,0,False,661,False
ASE01614,VIP,100,Santo Domingo,4,0,False,509,False
ASE01615,Pyme,108,Manta,2,0,False,749,False
ASE01616,Pyme,58,Quito,3,0,False,522,False
ASE01617,Individual,113,Ambato,2,0,True,802,False
ASE01618,Pyme,20,Guayaquil,3,0,False,685,False
ASE01619,Corporativo,8,Ambato,2,3,False,618,False
ASE01620,Pyme,89,Portoviejo,4,1,False,736,False
ASE01621,Individual,15,Santo Domingo,1,0,False,706,False
ASE01622,VIP,16,Manta,4,0,False,525,False
ASE01623,Individual,33,Santo Domingo,2,0,False,750,False
ASE01624,Individual,135,Guayaquil,1,0,False,855,False
ASE01625,VIP,123,Manta,2,2,False,531,False
ASE01626,Individual,109,Loja,3,3,False,702,False
ASE01627,Individual,140,Loja,3,0,False,801,False
ASE01628,Individual,82,Loja,2,0,False,657,False
ASE01629,VIP,21,Quito,3,0,False,519,False
ASE01630,Corporativo,16,Manta,2,1,False,692,False
ASE01631,Individual,66,Guayaquil,2,0,False,757,False
ASE01632,Individual,68,Cuenca,1,1,False,610,False
ASE01633,Individual,66,Ambato,3,1,False,477,False
ASE01634,Individual,22,Guayaquil,1,0,False,520,False
ASE01635,Individual,35,Ambato,1,0,False,564,False
ASE01636,Individual,141,Loja,4,0,False,762,False
ASE01637,Pyme,51,Loja,1,2,False,621,False
ASE01638,Individual,60,Santo Domingo,4,1,False,657,False
ASE01639,Individual,102,Ambato,4,0,False,719,False
ASE01640,Pyme,94,Ambato,1,0,False,505,False
ASE01641,Individual,96,Guayaquil,4,0,False,658,False
ASE01642,Individual,17,Manta,3,2,False,645,False
ASE01643,Pyme,51,Loja,3,1,False,684,False
ASE01644,Individual,62,Quito,3,1,False,671,False
ASE01645,Individual,65,Quito,2,0,False,630,False
ASE01646,Pyme,24,Manta,4,0,False,634,False
ASE01647,Individual,15,Loja,2,1,False,680,False
ASE01648,Individual,83,Quito,2,0,False,617,False
ASE01649,Individual,118,Loja,2,2,False,809,True
ASE01650,VIP,141,Santo Domingo,2,0,False,786,False
ASE01651,Individual,6,Quito,2,1,False,728,False
ASE01652,VIP,63,Guayaquil,1,1,False,661,False
ASE01653,Pyme,131,Quito,2,2,False,663,False
ASE01654,VIP,102,Guayaquil,1,1,False,758,False
ASE01655,Individual,33,Ambato,1,0,False,692,False
ASE01656,Individual,13,Guayaquil,1,0,True,610,False
ASE01657,Individual,33,Manta,2,0,False,711,False
ASE01658,VIP,36,Portoviejo,2,0,False,716,False
ASE01659,Individual,136,Santo Domingo,1,0,False,714,False
ASE01660,Individual,18,Manta,2,0,False,598,False
ASE01661,Individual,39,Quito,4,0,False,588,False
ASE01662,Corporativo,26,Cuenca,2,0,False,627,False
ASE01663,Individual,107,Loja,3,0,False,596,False
ASE01664,Individual,24,Cuenca,1,0,False,570,False
ASE01665,Individual,28,Santo Domingo,4,0,False,751,False
ASE01666,Pyme,93,Quito,3,0,False,651,False
ASE01667,Individual,60,Cuenca,2,0,False,657,False
ASE01668,Individual,67,Portoviejo,3,1,False,673,False
ASE01669,Individual,104,Quito,3,0,False,504,False
ASE01670,Individual,83,Guayaquil,2,1,False,729,False
ASE01671,Individual,129,Quito,1,2,False,659,False
ASE01672,Pyme,88,Santo Domingo,2,0,False,589,False
ASE01673,Corporativo,18,Quito,2,0,False,647,False
ASE01674,Individual,48,Santo Domingo,3,0,False,752,False
ASE01675,Pyme,32,Guayaquil,3,0,False,664,False
ASE01676,Individual,122,Cuenca,4,0,False,799,False
ASE01677,Individual,62,Quito,4,0,False,793,False
ASE01678,Individual,75,Ambato,2,2,False,813,False
ASE01679,Individual,114,Quito,3,0,False,723,False
ASE01680,Individual,126,Cuenca,3,1,False,740,False
ASE01681,Pyme,85,Cuenca,1,0,False,530,False
ASE01682,Individual,114,Quito,4,2,False,643,False
ASE01683,VIP,10,Manta,3,0,False,764,False
ASE01684,Individual,101,Guayaquil,3,0,False,721,False
ASE01685,Individual,71,Portoviejo,2,0,False,494,False
ASE01686,Individual,73,Portoviejo,4,0,False,658,False
ASE01687,Pyme,132,Manta,1,1,False,633,False
ASE01688,Pyme,120,Guayaquil,4,0,True,706,False
ASE01689,Individual,26,Ambato,2,0,False,635,False
ASE01690,Individual,98,Loja,2,0,False,649,False
ASE01691,Individual,58,Manta,4,1,False,681,False
ASE01692,Individual,107,Loja,4,0,False,667,False
ASE01693,Individual,21,Cuenca,3,1,False,710,False
ASE01694,Individual,9,Santo Domingo,1,1,False,580,False
ASE01695,Pyme,39,Ambato,4,1,False,690,False
ASE01696,Individual,57,Santo Domingo,3,0,False,707,False
ASE01697,Corporativo,134,Portoviejo,3,0,False,585,False
ASE01698,Individual,94,Manta,2,0,False,671,False
ASE01699,Individual,139,Santo Domingo,2,0,False,776,False
ASE01700,Pyme,11,Loja,2,0,False,708,False
